tran_id,TRAN_DATE,user_id,ProdId,amt
WUKHO,2017-04-01,783,8,120661.45292933444
YARSU,2017-06-25,1114,2,71234.98253437015
WJGJA,2017-10-11,790,3,44106.350870529255
MXBZD,2016-09-11,1484,3,172604.69132001913
JMFCB,2017-03-29,995,2,46207.3336660757
ATKUY,2016-12-17,669,12,95202.8372402582
PRJDW,2016-11-25,1263,10,162000.9195802629
KJZBB,2017-08-17,1487,11,144269.64074737826
ZWTHA,2017-04-05,1441,8,167976.57948307978
SWSFN,2017-10-13,656,2,147163.91768109033
EFVFG,2016-08-25,211,9,1841.5847843495703
TOJKV,2017-10-25,652,2,4161.3764708263725
ATEWK,2017-08-23,940,1,148129.12388649752
VVIHK,2016-12-08,140,5,161514.76672016393
UMSWJ,2017-05-12,54,3,98014.3503925996
RMUXX,2016-10-19,1454,14,27417.288147008745
DXRZW,2017-04-27,1024,6,68468.97417406355
WGXLE,2017-02-02,392,12,189036.65659750838
NBEIF,2017-10-31,823,12,104110.22665326926
GLGBP,2017-11-16,848,12,108974.19158402435
BCMUY,2017-08-04,1319,2,7261.22364690076
NAUVL,2017-10-20,1000,4,32073.439893309864
ZRSLC,2017-11-05,128,8,38926.15013441829
PWKSX,2017-11-04,546,4,105985.05349370974
CGVEL,2016-10-18,542,2,20856.944955180777
OLZBH,2016-12-17,508,8,172243.98289822368
YEVJV,2016-11-04,747,13,180691.77587652192
POYHE,2017-03-07,835,2,30116.941318514102
JDLOJ,2017-06-20,622,13,18677.87008482511
VUEMD,2017-03-11,1306,10,44825.008845887
HJGXX,2017-02-23,267,1,131800.4096422635
ZYXNH,2017-06-20,1335,6,86334.10291647556
RMQOS,2017-01-13,928,14,182159.38946349866
EVOFD,2017-11-10,1233,7,68433.96347475883
WBPTU,2016-07-29,1478,15,19425.336427807215
ZPQKI,2016-12-12,1399,14,190426.13402877326
FXDTS,2017-01-18,1420,8,124838.98267612881
UEHJN,2017-05-04,802,3,13385.936662624576
VUJBG,2017-06-18,570,16,135852.8266402417
SZWKX,2017-09-23,1211,6,88633.24332772566
SGTGT,2016-10-16,303,1,157660.81840098082
TYJCU,2017-01-30,317,11,43053.04145404594
PRPEZ,2017-02-14,68,7,189871.01690745377
UIWCR,2016-10-15,615,2,180557.2151372914
NMDIE,2016-11-04,59,11,129819.78490103556
DQCOA,2016-07-28,503,6,169478.25917210127
YWMSW,2017-07-26,1361,3,155237.147991484
KPPWW,2017-08-25,1294,10,79635.2342856577
YLELR,2017-02-06,38,14,191417.96461038158
VEGVS,2016-11-05,458,9,91348.11714654321
ZSBSE,2017-12-13,1259,2,149452.46349419333
SXSOY,2016-10-01,201,10,49096.679986820054
FBIAM,2016-10-02,1124,3,17079.134602199385
ZWABR,2017-01-01,949,13,159630.81707798206
ZPVUA,2017-12-24,521,5,26396.093845973366
YPJWO,2017-12-30,1299,13,120062.7961712095
SXESJ,2017-07-31,445,16,140616.75338451847
WUSWF,2017-07-22,1255,8,170262.29566625063
CDTVM,2016-11-02,1233,7,60127.01467614328
NRMCQ,2017-11-23,1130,15,191969.9399423126
LMWMX,2016-12-19,986,13,37734.17191260902
OYTVH,2017-11-09,137,12,165875.8193991429
DDUZU,2016-09-04,1088,9,154824.25039721467
XVBTM,2017-02-21,1124,15,35087.43437718877
RECEA,2017-03-24,282,11,112047.74208744182
EAVHR,2016-07-12,227,15,52619.297624803505
DVYAE,2017-02-08,454,16,11392.324456166469
KJSHZ,2017-04-18,450,10,23889.152937080136
DAXSP,2017-09-15,48,5,169053.6213145819
DLPLQ,2017-04-26,682,2,43.65915152051425
OSBFB,2017-04-15,1029,4,10780.349037974402
KSYPD,2017-03-29,651,5,8744.57980081893
AJMAA,2017-02-03,582,13,20902.528450865153
RJRRZ,2016-08-21,1105,16,59562.873647578665
BISJI,2017-02-07,1078,9,32687.261040349404
SHDJP,2016-11-09,907,13,100240.86505283523
ROMJK,2017-04-08,409,5,10120.101838326435
SZMPG,2017-01-07,580,8,170410.40872793779
GOBWL,2017-10-28,687,1,112903.9787074482
TCQWV,2017-01-06,430,8,25941.50712475469
BTXAR,2017-10-05,294,6,182853.08068580658
GPOOS,2017-08-19,1117,15,31625.849266564644
KIFPG,2017-04-23,1400,16,113144.81106795809
NPKQN,2017-12-28,927,12,134290.93611811692
XTWCQ,2017-02-26,1384,6,33901.05562269541
MNKJJ,2016-10-04,1168,2,99697.60506568274
ZFTWO,2017-02-26,128,5,168859.77752394936
VBZEO,2017-09-26,526,12,124598.87270722969
KZHUP,2017-08-20,622,2,182149.8854477746
GYFNP,2016-10-18,621,2,198227.9429561798
SUIIB,2016-08-07,3,13,121112.38939425131
ZOJOL,2016-07-20,251,3,163553.05253590862
LPDQW,2017-01-08,704,2,94550.0868166573
GGFWM,2017-06-09,689,9,140787.83456987777
LFTGZ,2017-07-06,170,9,7962.856643042571
TCTIF,2017-09-25,1469,1,28872.39285403542
YPSFI,2017-05-30,1295,16,100517.75337491071
TPCHY,2016-09-09,957,5,173289.65717525056
OZQVE,2017-03-21,676,11,122969.89603586112
EVVCU,2017-11-24,1148,3,165933.86878122122
STRBI,2017-09-04,646,10,164809.3581762894
WSYVP,2017-06-23,1297,15,12456.627744412874
BVPNO,2017-10-19,1390,1,54178.99490481952
XMHGP,2016-09-30,1340,8,187476.21431863698
QSBAC,2017-08-05,742,15,189289.74925161945
AFGCM,2017-06-14,494,16,85916.47666774625
PGREM,2016-09-29,449,7,149209.7795333908
YFXPL,2017-02-21,561,2,133959.0858618901
LRZBV,2016-11-22,510,8,5207.683291067356
MRVKH,2016-12-03,1190,14,27841.595815220942
DTSEV,2017-12-24,1194,4,165273.9362178991
NDXAJ,2017-02-23,650,11,116538.74173099514
FAVPJ,2017-09-04,1016,8,154026.35462844363
YSNFX,2016-12-25,284,16,9541.832502076897
WXOVN,2016-08-23,1023,14,22083.046985222943
FCIYT,2017-07-01,863,16,146917.01909941307
LWIQX,2017-02-02,570,2,176010.4084624077
UXVMV,2016-11-16,722,7,135901.13155348258
HUTXO,2017-09-27,669,7,70936.16213558911
YUDTP,2017-10-27,1333,12,155274.43945879405
YNSGB,2017-05-22,588,14,45466.55413828511
CLZSW,2017-03-14,230,14,3479.407569734394
OSORR,2017-06-19,634,12,106610.30194224483
FOTQJ,2016-07-10,811,7,35597.254120434955
CXHRI,2016-12-08,129,1,65772.96203514605
LIXJE,2017-01-29,604,4,109232.46604770194
RNINY,2016-09-30,559,3,51944.84629386584
WPUVU,2017-05-29,1187,13,188359.70368485083
WPHOP,2016-08-16,1085,15,164488.62462930306
GCHGP,2016-08-16,716,6,171438.17860283147
NOAUT,2016-06-30,681,16,104032.70755363912
QOQBK,2017-04-29,669,8,144602.02877326615
NQSZK,2017-12-21,170,3,181848.64418150106
DSCXS,2016-09-04,820,5,58891.646389518624
PCWEC,2017-04-02,455,8,121116.1524435793
YYKYL,2017-06-15,556,3,67294.14056779217
JQJSL,2016-10-22,417,2,195957.40324683493
XHCQD,2016-11-08,231,11,83169.25609693589
WCAXG,2017-11-26,358,7,56723.58581774955
HTUQB,2016-11-13,1238,13,38083.61167689644
IXNMQ,2016-08-19,1490,13,167676.49386874217
QAMXX,2016-08-10,1438,15,101671.7653875271
LTCNR,2017-01-20,1460,10,61925.37297661882
NXGCK,2017-04-29,514,16,40143.075551080634
CEQLO,2017-07-24,876,7,2360.3031799741325
LFPWX,2017-01-13,228,3,83107.49605717947
GYKEQ,2017-08-05,520,12,49480.03905062512
EWYCP,2017-09-19,1376,8,99077.86285597435
UWDXM,2017-12-08,467,4,187503.72952993584
OBBDE,2017-10-01,1131,9,132264.9585372293
BKDUA,2017-07-19,256,10,119656.09412292262
CFUCS,2017-09-14,820,4,118542.98745913188
RAYVH,2017-04-14,791,10,107792.67145275114
YXRLK,2016-08-16,1310,5,70513.87412370431
UECTI,2016-08-26,1178,2,161139.38963329923
DYGRY,2016-10-08,945,12,42311.34818785649
INWUS,2017-10-06,439,15,101480.60994215606
FRLSR,2017-06-22,1477,7,116800.646856315
RWHUI,2016-09-19,293,8,147199.8806639785
MEQFX,2017-09-07,957,1,188350.53857521867
IPBHY,2017-02-02,784,1,88087.71067181324
TPIXM,2016-07-23,229,6,108333.3691778723
GNKQE,2017-10-21,1396,2,163532.77609425766
NKBDE,2017-11-10,119,7,51375.96312808821
KAOZB,2017-03-31,1318,7,122500.9090119242
EIOHI,2017-12-29,689,1,124216.2866113153
HWMAF,2016-08-27,527,12,6058.599989073121
OSNDC,2017-02-09,833,9,65615.1044058734
LCVTN,2017-08-31,281,5,145592.0642464158
HSZFU,2017-02-06,1417,4,115238.97221319468
LZSOI,2016-12-19,1317,11,13286.029688296574
LXCPC,2017-05-24,529,14,157619.44195110176
UTPQD,2017-11-23,26,1,192996.85584918657
HQGYH,2017-03-01,360,12,33254.185090446845
HFTTT,2017-01-02,452,16,69552.00038426206
MFZKV,2017-08-20,744,13,92577.73110753811
NVPZY,2017-07-12,1288,15,59600.50450260912
JONBK,2017-07-13,1181,10,22193.528115140816
ZIOVH,2017-01-20,560,13,137772.44073335672
TYWFW,2016-11-07,345,3,38546.020850162764
HTVHH,2017-07-23,554,4,131592.96395936614
TVBLY,2016-09-06,765,9,16909.98841261797
WCKYU,2016-09-16,599,4,130640.63521917925
OCJTU,2016-11-20,1319,16,158736.07032737075
CUZVZ,2017-10-07,1281,16,141061.0953613689
NLJEX,2016-11-21,463,10,175428.19387058998
QQINK,2017-03-23,28,16,86334.32274238797
HHZLS,2017-11-28,1181,5,29733.106172611555
GCDKE,2017-07-16,1468,7,71279.8142440288
WITSP,2017-06-08,1448,7,45984.14534303714
LKDWW,2017-01-15,656,10,25214.813191953534
VTKQG,2017-01-25,80,5,107426.31327224597
VKWGB,2017-11-30,180,9,115147.62741788573
FEQOZ,2016-12-28,784,3,155909.295798016
RRHZV,2017-02-13,69,11,60816.771789999824
KWICK,2017-12-28,1180,4,171744.37447528474
EWXQG,2016-10-12,890,14,36049.348678234084
KFIJU,2017-03-18,994,16,129981.94734266288
RZEAT,2016-08-09,523,4,163776.4512073481
ICDAF,2017-11-27,1293,10,16359.378272669379
PFWWY,2017-01-14,35,16,82363.9529371163
SUZYN,2016-08-03,1480,12,191548.15803780514
UAXHN,2016-10-30,240,16,61176.69771603227
ZCDJL,2017-11-16,622,15,93439.73663046074
RMDLE,2017-04-02,137,3,98772.61050875954
ZLITR,2017-03-26,1326,8,53525.39860775867
LEHWZ,2017-09-10,56,13,78323.67053123546
CMKEA,2017-08-27,1272,14,151383.84126583292
YXNJX,2017-10-24,305,11,168683.55527302247
CBIPK,2017-07-20,75,3,52604.433328845145
ZALCP,2017-01-22,617,13,47008.89802425275
XUKKO,2017-12-29,1309,14,36356.62241716035
JPVXP,2016-11-03,429,5,141477.73108831048
BDWIF,2017-07-02,790,4,160435.18245281721
GUQSM,2016-08-25,493,4,176109.7183753263
LWHMH,2016-07-16,612,16,130381.96622978397
QUVXF,2017-11-29,787,10,67147.25567127942
RLEWE,2017-08-29,784,15,12483.355698130748
LOZRM,2017-12-06,158,12,133219.5158388933
DREKD,2017-01-25,605,1,140210.2141507451
NQFQK,2017-03-10,99,8,56661.202179245396
QDYOV,2016-07-01,1311,4,29261.046416813
TFWWI,2016-11-04,952,2,118813.86252304558
WBKSI,2017-04-08,1115,2,143422.12279725733
LQFGL,2017-03-02,459,8,36864.945487575525
ROWRR,2016-10-31,1150,3,5446.533261378006
UGFYI,2016-12-29,338,12,78525.69599372648
RGMGX,2017-07-02,1003,5,27544.721247620484
QGPSR,2017-08-05,366,12,35097.059660220744
BLXBY,2016-11-15,715,15,162633.34181214764
HBKIV,2017-02-14,468,13,85725.8634146216
KOSAB,2017-04-05,763,12,194901.8992879908
TCMLJ,2017-08-02,598,6,33779.69668326084
DSOPS,2016-11-30,288,3,130343.81385963378
DPLEG,2016-08-01,284,16,189878.9139407579
MSNML,2017-04-04,1391,12,43660.89332992293
UFLEN,2017-07-25,494,12,34629.08581512536
TFUYT,2016-12-14,911,1,74563.65233296003
LQGMS,2016-10-18,527,4,74552.40672030643
CSIYO,2016-07-13,1332,1,78230.5201139756
EQUTJ,2017-11-24,1046,2,60437.72604029492
OJFBO,2017-04-26,138,13,167994.03043469845
XKYUW,2017-12-23,496,8,117978.57898550315
WSKLK,2017-07-22,1403,13,47150.4727536135
QAYVC,2017-12-10,363,1,190962.36356788376
VZPKC,2016-09-08,1008,2,19294.675848243158
LKCTH,2017-02-08,950,2,49432.09523308978
BHJJU,2017-02-22,244,13,78262.31520584412
IKVKN,2016-08-29,605,12,107840.21789857499
GQAIC,2016-08-10,43,7,97248.58698093674
COJVB,2017-09-14,1094,16,69416.97315369027
KBIKB,2017-02-10,427,12,113747.75013612797
IBBOO,2017-12-12,398,14,125609.38697315515
GFKDE,2016-12-03,414,2,188917.0608246153
JXBSN,2017-05-31,244,15,8613.678925748403
TNNPO,2017-06-29,381,15,103256.61298610583
AUAQR,2017-09-05,1032,1,49857.06996743151
VDPDI,2017-01-16,538,7,188124.29947237176
IKFTR,2017-03-26,1328,1,42220.732494030024
CXQJK,2017-11-21,679,15,15655.639514851338
ECHLA,2017-11-16,602,15,15783.15777023085
AUTDD,2017-09-30,536,16,156850.1353316253
GYGRI,2016-07-28,1466,5,146517.13457989262
BCLTI,2016-08-19,923,5,3184.307302939593
NYLMV,2016-11-08,83,8,56628.63157480691
WHAAG,2017-06-29,100,3,156046.40401390684
TQVHC,2017-07-23,1281,4,135536.6781363955
IRDTI,2017-11-22,774,13,36084.8242874372
OIHPY,2017-10-07,394,1,143604.70726928662
NXOWS,2017-06-17,1233,6,29008.64126980185
VGOUW,2016-07-01,63,7,177842.8516701479
CIYJI,2017-05-11,745,10,170348.12507443342
IGARI,2017-06-08,708,1,36996.783755163735
TPAWT,2016-08-15,1273,9,186912.73976700814
ICSZI,2017-02-03,960,7,8820.06851165813
UCFXV,2016-08-05,1040,16,145517.54838755613
FOKLK,2017-04-02,768,12,17117.232223941635
JETEB,2017-03-28,1130,7,54743.748393415204
PYCZM,2017-03-13,349,9,58200.46485949992
BNPKT,2017-11-08,685,9,12289.882498513838
GFUIQ,2017-06-24,422,10,4539.9116168467035
TZHEC,2017-10-15,712,7,159175.06483823867
WSCQY,2017-07-12,1151,15,47625.80861667003
UYMUE,2016-10-19,1192,10,57523.42028943893
KRCLB,2017-02-09,810,3,100846.99500681696
YBCLG,2016-07-07,660,10,99369.97120543051
QXEPW,2017-07-06,1492,3,49940.77855357953
MZBPE,2017-07-20,1251,10,53441.21033891076
OXXDM,2017-06-14,313,8,56482.04674521134
VZYMY,2016-08-13,1254,10,184799.68019084478
QGFOP,2017-01-27,516,14,63266.06474772496
XDRAP,2016-11-17,456,14,83250.85423199611
PJBKP,2016-07-20,534,14,51584.22110049039
OGQGF,2016-12-17,872,3,166970.09070174868
ZYKTU,2016-12-31,1246,9,70829.4231171365
TAMGF,2017-04-04,1273,16,118959.13146001149
DYKBT,2017-03-20,1420,12,78346.61747005825
FZZFH,2016-07-15,436,7,195766.71290246723
YNMUL,2017-06-26,445,10,35231.48734938291
ILWQZ,2017-12-03,1211,3,79392.88259613549
VLPEN,2017-07-19,1073,6,49984.36751844302
XMOFF,2016-08-09,1467,14,27201.86789336254
YMLYZ,2017-03-14,1397,11,62456.67624997873
NBLCV,2016-12-26,32,7,37167.916427661796
LPHEQ,2016-11-19,361,10,7425.416933267282
EPBFB,2016-10-02,372,8,189796.87781715902
HJREI,2016-08-26,859,3,143819.09734904836
TWJPY,2017-08-18,138,1,107044.96335201974
XSYNI,2017-12-26,143,3,7344.867497520169
DDPKB,2017-04-13,904,3,184590.59004782487
DDADM,2016-11-09,269,11,34412.43686029851
XPYSQ,2017-06-19,1385,8,192480.1723049623
DCJJN,2016-09-28,814,12,18779.852391773733
WPSPU,2017-02-13,92,12,43830.25569432637
VYRVL,2017-01-06,1416,16,67506.51486346674
XYGTD,2017-06-03,880,6,10024.850819669262
DCMXV,2017-03-25,778,7,148878.35874322554
MRMAI,2016-09-30,1212,6,66437.31460447852
FEPIP,2017-03-18,444,12,123711.02819422298
UIBNE,2017-08-11,685,4,132302.92141485628
BFTEN,2016-12-05,1195,12,122069.90355966214
MQNHB,2017-02-09,672,6,52390.05812720736
VGYCD,2017-07-04,329,6,51967.03307561852
IYVAY,2016-10-24,571,15,20381.787894583915
UDSPG,2017-04-29,455,4,24318.144604407753
RCPXV,2017-07-25,286,8,33849.31968242235
CFMOY,2017-03-23,318,1,189720.99482265784
XVUST,2017-08-06,178,14,75012.36658045618
PJOKX,2017-12-18,246,11,23022.658097972613
YGOKS,2017-08-31,236,7,55518.39793233355
AMYNK,2017-07-18,605,4,111695.01317453015
THEQP,2017-07-19,25,12,116962.7534884159
TWPQI,2017-04-10,948,14,185458.18200871814
FJPLU,2016-07-07,899,7,75876.15117647755
FPBXG,2017-07-17,325,14,40011.42449825079
IJJVG,2016-08-08,18,13,55290.44052517429
KBLRS,2016-08-31,63,3,123956.87563249533
ATQLN,2017-09-04,218,5,97288.79943303997
MKCCX,2016-08-30,1378,2,39027.98717882379
QDQEY,2017-01-07,1317,9,139895.35869646986
HFZWR,2017-10-24,1460,16,31929.443362966325
GFPPS,2017-10-17,737,13,95127.69144791736
CDHMA,2017-10-29,947,3,193326.3151100955
VOGJT,2017-12-01,22,1,129898.92050587095
VDNKE,2017-06-15,55,2,823.027504796725
UJEOK,2017-08-22,1009,16,40562.81553791403
UWNKG,2017-11-13,656,14,33607.899928141196
NSZVY,2016-12-24,936,4,171950.47507347248
OWGOG,2017-07-17,335,1,170244.02297606028
BHZUX,2017-10-01,1376,7,81397.70440025831
GIRVG,2016-07-18,1342,12,132925.70376258425
JIGNF,2017-06-01,236,6,12269.319254020194
HGVVB,2017-12-02,722,11,18813.971619347747
LOKXI,2016-10-20,1150,16,58268.58718807686
PZTMA,2017-02-26,840,5,157887.83045276743
ADNHZ,2016-08-24,1452,15,69409.71642916303
ZFDFL,2016-08-19,458,7,183426.43625335075
RMEPM,2016-08-05,308,6,90816.00522568918
UJENX,2017-10-27,421,8,69399.3267329212
AMZUD,2016-10-02,1157,15,102157.84140465698
WNQIC,2017-10-08,232,9,188929.4600165934
ORRVF,2017-01-31,1011,1,30484.586016279412
GUIKH,2017-08-05,662,4,42623.5161721441
LKNJS,2017-05-31,493,4,182868.12861054856
MRDUG,2017-05-15,40,13,73997.90964316031
IJNVJ,2017-02-22,126,4,100699.17500964111
MZSHV,2017-10-15,451,2,163045.98093020398
VLQZI,2017-10-19,1432,7,48042.208696095564
IJULI,2016-11-14,649,6,116931.86340323355
NICHD,2017-01-30,114,4,86335.5565559667
NTWOJ,2017-02-10,1092,6,150951.52346218546
CQFSV,2017-09-28,433,15,167355.86941033366
VDJJV,2017-01-21,1364,14,199660.33849030896
LLZBG,2017-05-16,656,11,75261.23681403532
ERHNT,2017-04-05,183,15,167184.6291248098
KGVAP,2017-01-28,920,16,188383.44222766842
MHPAL,2017-01-04,563,3,154272.8749548491
YRWJT,2017-07-14,997,14,113906.8434627557
VDUWD,2017-06-16,194,5,21858.673986264686
XDZZJ,2017-02-03,1200,10,73523.31661087881
QQMXH,2017-02-13,614,12,145520.79061389374
MATPL,2017-11-06,955,16,112286.30569119545
ZKWST,2017-12-03,1003,15,16034.963809714896
XSAOX,2017-10-16,1071,15,170190.2104114719
VTTXZ,2016-08-17,974,3,192632.78565075278
KBNHR,2016-11-27,894,14,166089.47399823676
KWEQD,2017-12-15,1091,6,125769.11104925694
HZLQQ,2017-11-13,1358,7,110329.51880212688
DFZQB,2017-11-27,1068,12,154710.16717616323
OYOKE,2017-08-22,830,9,151513.0109397705
HYFPD,2016-07-28,1250,9,141174.47952144805
EHFZE,2017-12-20,1124,14,62496.62197550303
BFUJQ,2017-09-25,591,6,13934.997576750562
QNQPY,2016-08-31,851,8,172017.55780606324
COMUX,2017-12-26,331,6,135798.8185946306
MWAWA,2016-08-17,913,8,185556.52948365876
ONJKQ,2017-08-03,969,4,193020.23577449672
MPTJD,2017-08-23,589,14,8141.759185071939
FJCUF,2017-04-15,127,2,180116.10438868505
ORYGG,2017-09-19,1385,12,83708.28047139508
CVIPU,2017-05-21,131,8,79749.41742113413
IAQME,2016-07-28,254,16,180569.82735642378
ROWWJ,2017-12-11,1396,1,318.59338471953436
UZVAJ,2017-08-11,55,11,87336.36577217474
VGJRD,2017-05-28,151,4,8945.934132038414
GZEHR,2017-09-20,439,1,106036.08281395747
ULRWR,2017-11-25,1073,7,52251.42250766594
WBXMQ,2017-01-24,691,10,636.7294760880604
VVEUN,2017-06-29,924,4,25604.890633437026
UWPTH,2017-06-04,270,1,82137.42465276555
EHEIN,2017-01-11,330,4,28545.299366615585
MKMHW,2017-10-31,1220,6,56879.31566898072
CKXSH,2016-12-18,421,2,39490.44447712624
KZYZC,2016-09-14,864,10,5142.078578512388
NQZIF,2017-03-14,1483,8,156455.566470259
QUDPE,2017-01-05,1128,14,49646.176746324585
PZQWE,2017-12-30,593,3,185647.1958421658
HVSVQ,2016-10-08,1297,15,43280.415700758225
NMUBT,2017-09-21,476,7,57188.46281316539
QTHZL,2017-05-22,935,12,109763.30590911325
XTWWM,2016-08-05,449,7,63124.867899142424
KHETC,2016-07-21,823,3,28992.53221892797
PXUSI,2017-06-05,26,7,13093.040329832007
IZBRD,2017-04-14,1443,8,77984.88609174032
WKYUW,2016-11-23,1220,6,109055.87379163461
LSTOG,2017-01-16,197,3,114919.74988822949
RZHRY,2016-06-30,661,12,44613.099836537316
UTMYA,2016-08-20,844,4,136752.7565905612
CALGF,2017-01-17,434,7,96479.9641974921
JNQSN,2017-07-07,710,11,129861.3826359464
RLUVG,2016-10-19,107,11,165676.73838741012
YJLOO,2017-11-08,1493,6,77564.08611796002
LZOEC,2016-08-25,1030,1,105625.71463565336
LYKBB,2017-05-19,1310,5,19736.874900126033
GHHMT,2017-01-12,1331,8,82221.84291208045
DZGQG,2017-09-05,1342,7,65311.23455034213
HYWJM,2017-03-07,1191,9,12733.655574415103
REIRM,2016-08-06,1433,16,117964.93029429788
HIEQE,2017-11-12,667,4,58999.039232280935
MEJIM,2017-11-14,1495,9,24556.04159444409
SEXLW,2017-09-27,970,15,46493.44200466498
LRHEO,2017-02-23,259,15,68244.5747398372
NZHCO,2016-10-09,602,2,160549.05396630082
RKWTX,2017-05-06,653,15,69004.26135472703
VUGFX,2017-06-13,824,9,94529.31332066162
YCYLH,2017-08-06,179,14,21033.29270805956
BNXBB,2016-12-25,606,2,130506.35668445427
OJFYD,2016-11-09,823,6,14409.686786083497
KXNKN,2016-08-12,1275,15,162070.3887721488
VXJVD,2017-09-03,853,13,13709.085665759014
VFPCO,2017-09-26,1313,10,2778.8881850917323
GFALZ,2017-03-05,733,9,131865.08727936877
XNUUS,2017-06-05,145,13,6920.589858366877
WVFQA,2017-03-02,515,15,53396.90142871263
TKYQE,2017-04-25,162,15,38139.663315656304
JGQUW,2016-12-16,1028,4,125171.90856128029
TTMWV,2016-12-08,1024,2,136187.1963520566
YSYPU,2017-05-29,1104,12,105032.35103310256
ZLXUF,2016-11-15,325,2,179903.88007862086
EYTFV,2017-10-09,1041,6,129958.33949783348
QQLOD,2017-04-01,195,15,56482.122103488844
JMPYX,2017-07-15,405,10,105575.74941921928
RHEYS,2016-07-06,263,15,129992.01834157264
QCLPP,2017-12-11,840,16,132770.00090488858
LGMJF,2017-12-07,298,15,138931.61035674936
TYFLX,2016-10-07,1331,8,192408.00044149664
IBQGL,2016-10-10,916,8,53665.835421250675
VAUFS,2017-04-29,611,3,186489.70273795404
QKPII,2016-07-11,15,12,3881.28206705467
SERUB,2017-09-21,1249,13,72610.91835981827
UAJQT,2016-11-16,926,15,26369.75600483309
SHGQL,2016-11-26,617,6,132043.13351888428
AHDXI,2016-11-24,627,8,183976.2681740414
ASJFO,2017-08-20,661,1,50699.11162313221
ZQJLN,2016-12-23,794,2,151882.56091504503
CHBBJ,2016-12-25,493,12,52444.81913481767
MOUSU,2017-01-11,1037,10,5272.105809565964
BBKIK,2017-03-15,131,9,38723.507351312226
JFQEB,2017-04-07,409,8,113445.5993247223
ZIMOR,2016-07-24,1473,11,158292.0131094543
VHFBW,2016-08-30,647,13,162948.78620890123
KTEOE,2017-05-07,165,13,53764.1766692591
JZLUZ,2016-07-22,175,1,112606.81791917591
FQJIT,2017-12-15,779,14,102888.38191417305
KJVLU,2017-10-07,989,10,26904.228345528016
QAVSR,2017-03-22,84,11,33459.36930923068
QNRWT,2016-10-04,479,6,155877.9475047655
RCCAS,2016-10-22,1225,12,160908.34246780202
WMXQG,2016-10-19,1165,8,173894.1935260331
ATWND,2017-01-12,178,14,197516.18106922947
EEONX,2017-03-04,850,7,8228.506045711214
WGZPJ,2017-04-22,738,7,141837.46583553738
PYPMU,2017-03-12,870,7,140106.02223513412
JMDDI,2017-02-17,1173,15,42611.077290211404
CMITH,2017-06-22,971,11,3778.499504858135
XXHXY,2017-03-06,149,11,5107.223298855268
JWQFK,2016-07-15,1115,2,132794.03667073118
LPATB,2016-09-09,1170,6,94932.59074370348
IGRMU,2017-08-25,901,13,75481.04724965623
EJLPR,2017-11-05,1200,4,29788.31052970046
FMYXP,2016-07-20,522,11,24201.788560146608
ITHJN,2017-05-20,1193,7,104710.63910868319
ZVPKQ,2017-07-18,42,8,41724.93865597266
CAYVV,2017-11-26,1262,3,199258.64322208913
CGMDR,2017-11-16,701,10,188625.75437062327
NNKDZ,2016-12-01,967,4,142598.80442327083
LAQRB,2017-11-11,1025,4,31008.834688601117
QMCPA,2016-10-24,107,5,191947.05102412374
HYKYM,2017-04-03,832,4,34188.96974382375
RIQKE,2017-12-27,136,14,116081.11974266954
HUEHE,2017-04-06,64,8,159614.55816232323
ZFMGI,2017-03-30,1331,16,139952.3464363337
FTHOQ,2016-12-11,181,12,82987.49655397686
CVEAJ,2017-12-04,915,11,14684.527471274489
GYFMD,2016-10-28,18,4,78123.80147235916
QBKOB,2016-07-01,492,5,98463.40035509721
TTIWV,2017-11-13,712,1,96723.74001611526
VZAKY,2017-01-24,235,7,88265.29610478469
GZBST,2017-01-06,1352,7,114741.71424408334
